trait	feature	selected_seeds	mean_coefficient	mean_abs_coefficient	context	region_type	gene_id	chrom	start_1based	end_1based	strand	variance_rank_within_combo	variance	missing_fraction_before_impute
agri_aa_oil__Oil_C16_1	methwin__mCHG__cis__Zm00001d009513	2	-0.021314409847162128	0.021314409847162128	mCHG	cis	Zm00001d009513	8	68444741	68451485	-	218	0.13562646508216858	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d002783	2	0.02050960756932966	0.02050960756932966	mCHH	cis	Zm00001d002783	2	22579624	22583090	+	182	0.034600116312503815	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d032944	2	0.019468214496328018	0.019468214496328018	mCHG	gene	Zm00001d032944	1	244267423	244291732	+	171	0.12114031612873077	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d011107	2	-0.018854139524269408	0.018854139524269408	mCG	promoter	Zm00001d011107	8	139097487	139098598	+	366	0.14214889705181122	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d011105	2	-0.018851411916203577	0.018851411916203577	mCG	gene	Zm00001d011105	8	139096722	139098059	-	259	0.14214889705181122	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d032664	2	0.018583700738094497	0.018583700738094497	mCHH	cis	Zm00001d032664	1	233548082	233551762	-	203	0.033618126064538956	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d009483	2	-0.01829769158602289	0.01829769158602289	mCHG	gene	Zm00001d009483	8	66880016	66880399	-	295	0.11128297448158264	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d009483	2	-0.018296537788944953	0.018296537788944953	mCHG	promoter	Zm00001d009483	8	66880016	66880399	-	313	0.11128297448158264	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d011680	2	0.017799222688339823	0.017799222688339823	mCHG	gene	Zm00001d011680	8	158512216	158527236	-	283	0.11222295463085175	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d031002	2	-0.017798249448275204	0.017798249448275204	mCG	gene	Zm00001d031002	1	172832218	172839410	-	295	0.13877259194850922	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d030533	2	-0.017440319279859264	0.017440319279859264	mCHH	gene	Zm00001d030533	1	142260864	142278394	-	376	0.0044015240855515	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d043360	2	-0.016704710952855424	0.016704710952855424	mCHH	gene	Zm00001d043360	3	197670387	197686901	-	243	0.0064193690195679665	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d030090	2	-0.015911333693239466	0.015911333693239466	mCHH	promoter	Zm00001d030090	1	104849146	104852816	+	120	0.02791150100529194	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d030090	2	-0.01590999572487501	0.01590999572487501	mCHH	cis	Zm00001d030090	1	104849146	104852816	+	301	0.02791150100529194	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d041692	2	0.014037906507395264	0.014037906507395264	mCG	promoter	Zm00001d041692	3	133565973	133578456	+	241	0.15105168521404266	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d010462	2	-0.013865498277915184	0.013865498277915184	mCHG	promoter	Zm00001d010462	8	116428681	116443993	+	189	0.12055722624063492	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d033087	2	0.011732947114118058	0.011732947114118058	mCG	cis	Zm00001d033087	1	249987293	249989041	+	411	0.1590449959039688	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d033087	2	0.011732293921515974	0.011732293921515974	mCG	promoter	Zm00001d033087	1	249987293	249989041	+	158	0.1590449959039688	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d046020	2	0.011556867428189855	0.011556867428189855	mCHH	gene	Zm00001d046020	9	55668151	55690229	-	473	0.0029738699086010456	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d049531	2	-0.011196147636225538	0.011196147636225538	mCHG	promoter	Zm00001d049531	4	33410133	33414086	+	475	0.10132785886526108	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d049530	2	-0.011192037108165635	0.011192037108165635	mCHG	gene	Zm00001d049530	4	33409847	33410188	-	458	0.10132785886526108	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d049530	2	-0.011167482444432915	0.011167482444432915	mCHG	promoter	Zm00001d049530	4	33409847	33410188	-	474	0.10132785886526108	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d049531	2	-0.011148736025746574	0.011148736025746574	mCHG	gene	Zm00001d049531	4	33410133	33414086	+	459	0.10132785886526108	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d015440	2	0.009643467400090804	0.009643467400090804	mCHG	gene	Zm00001d015440	5	90267647	90277773	-	201	0.11818850785493851	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d015440	2	0.009630875438108819	0.009630875438108819	mCHG	promoter	Zm00001d015440	5	90267647	90277773	-	215	0.11818850785493851	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d043360	2	-0.009153139850035281	0.009153139850035281	mCG	gene	Zm00001d043360	3	197670387	197686901	-	451	0.12631641328334808	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d009177	2	0.008989425766706891	0.008989425766706891	mCHG	promoter	Zm00001d009177	8	41086584	41090905	+	348	0.10865887254476547	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d023327	2	-0.008634983998118096	0.008634983998118096	mCHG	promoter	Zm00001d023327	10	3460713	3479462	-	23	0.14866769313812256	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__cis__Zm00001d023327	2	-0.008634891685893435	0.008634891685893435	mCHG	cis	Zm00001d023327	10	3460713	3479462	-	68	0.14866769313812256	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d014467	2	0.008440862997849607	0.008440862997849607	mCHH	promoter	Zm00001d014467	5	49119308	49122774	+	87	0.03282822668552399	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d014467	2	0.008439609530324086	0.008439609530324086	mCHH	cis	Zm00001d014467	5	49119308	49122774	+	217	0.03282822668552399	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d024558	2	0.008018678490906402	0.008018678490906402	mCG	gene	Zm00001d024558	10	78187147	78188241	+	20	0.17622222006320953	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d024558	2	0.008018276654741068	0.008018276654741068	mCG	cis	Zm00001d024558	10	78187147	78188241	+	121	0.17622222006320953	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d049530	2	-0.007156283600033188	0.007156283600033188	mCG	gene	Zm00001d049530	4	33409847	33410188	-	382	0.131540447473526	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d049531	2	-0.007140081212838472	0.007140081212838472	mCG	gene	Zm00001d049531	4	33410133	33414086	+	383	0.131540447473526	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d009840	2	-0.00671668460796165	0.00671668460796165	mCG	promoter	Zm00001d009840	8	84651735	84665315	+	362	0.14234291017055511	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d013974	2	0.0037750240643085638	0.0037750240643085638	mCG	promoter	Zm00001d013974	5	26879914	26881252	-	184	0.15636354684829712	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d013974	2	0.0037741009348510653	0.0037741009348510653	mCG	cis	Zm00001d013974	5	26879914	26881252	-	496	0.15636354684829712	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d008859	2	-0.0013383572121576227	0.0013383572121576227	mCHH	cis	Zm00001d008859	8	22870098	22873800	-	499	0.022259419783949852	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d008858	2	-0.0013356529605688741	0.0013356529605688741	mCHH	cis	Zm00001d008858	8	22865173	22869630	+	498	0.022259419783949852	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d038646	1	0.14232602080097437	0.14232602080097437	mCG	gene	Zm00001d038646	6	161644067	161647957	-	369	0.13249267637729645	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d025878	1	-0.0844734508062657	0.0844734508062657	mCG	gene	Zm00001d025878	10	132464677	132466272	-	433	0.1275738626718521	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d049999	1	-0.07914737905587112	0.07914737905587112	mCG	promoter	Zm00001d049999	4	58832562	58834551	+	230	0.15191079676151276	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d038587	1	0.07893803452427532	0.07893803452427532	mCHH	gene	Zm00001d038587	6	160544943	160563220	-	447	0.0032902660313993692	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d042640	1	0.07383589540637185	0.07383589540637185	mCHG	promoter	Zm00001d042640	3	174982548	174991140	+	347	0.10869619250297546	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d051959	1	0.07161671839598982	0.07161671839598982	mCG	gene	Zm00001d051959	4	175347420	175358199	+	139	0.15376363694667816	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d022146	1	0.06130676846570195	0.06130676846570195	mCHH	gene	Zm00001d022146	7	171182749	171183795	-	455	0.003250063629820943	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d010759	1	-0.057632056811589824	0.057632056811589824	mCHH	promoter	Zm00001d010759	8	127187617	127188279	+	207	0.02166721411049366	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__cis__Zm00001d033393	1	-0.047024429090049884	0.047024429090049884	mCHG	cis	Zm00001d033393	1	261674974	261681018	-	93	0.14525264501571655	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d033393	1	-0.047022167245982766	0.047022167245982766	mCHG	gene	Zm00001d033393	1	261674974	261681018	-	32	0.14525264501571655	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d040906	1	-0.04649291177298735	0.04649291177298735	mCHG	promoter	Zm00001d040906	3	77989126	77989626	+	346	0.10874093323945999	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d031467	1	-0.04605316141941022	0.04605316141941022	mCHG	gene	Zm00001d031467	1	191167340	191169614	-	309	0.11007077991962433	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d031466	1	-0.04605174674599238	0.04605174674599238	mCHG	gene	Zm00001d031466	1	191167286	191172311	+	308	0.11007077991962433	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d033489	1	-0.04506390011786348	0.04506390011786348	mCHH	gene	Zm00001d033489	1	264058393	264060481	+	57	0.016136186197400093	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d036151	1	-0.04490194932213735	0.04490194932213735	mCG	promoter	Zm00001d036151	6	74662764	74663198	-	469	0.13514186441898346	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d035889	1	-0.044135040061059186	0.044135040061059186	mCHG	gene	Zm00001d035889	6	58509568	58519484	-	198	0.11861858516931534	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__cis__Zm00001d042639	1	-0.04352880304820625	0.04352880304820625	mCHG	cis	Zm00001d042639	3	174860172	174893608	-	151	0.13908515870571136	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d042639	1	-0.043525164210424114	0.043525164210424114	mCHG	promoter	Zm00001d042639	3	174860172	174893608	-	41	0.13908515870571136	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d052209	1	0.04345092685462705	0.04345092685462705	mCHH	promoter	Zm00001d052209	4	183315220	183317096	-	140	0.026081524789333344	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d022067	1	0.0431865742604859	0.0431865742604859	mCG	promoter	Zm00001d022067	7	169289768	169291428	-	116	0.16341866552829742	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d021361	1	0.04194729921076089	0.04194729921076089	mCHH	cis	Zm00001d021361	7	149909966	149910973	-	244	0.03110697492957115	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d021363	1	0.041944777255489896	0.041944777255489896	mCHH	promoter	Zm00001d021363	7	149916057	149920082	-	100	0.03110697492957115	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d035794	1	-0.04110366307020915	0.04110366307020915	mCHH	promoter	Zm00001d035794	6	50312071	50313812	-	288	0.016486242413520813	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d014946	1	-0.040583933578302145	0.040583933578302145	mCHH	promoter	Zm00001d014946	5	69420806	69426955	+	422	0.012261375784873962	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d002174	1	0.03968639077389229	0.03968639077389229	mCHG	gene	Zm00001d002174	2	7239862	7249041	+	471	0.10057388991117477	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d031505	1	0.03911471318995499	0.03911471318995499	mCG	gene	Zm00001d031505	1	192252489	192255152	-	395	0.1310567557811737	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d032310	1	-0.03876542406230963	0.03876542406230963	mCG	cis	Zm00001d032310	1	221630345	221634888	-	265	0.16556823253631592	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d032064	1	0.038743259176922264	0.038743259176922264	mCG	gene	Zm00001d032064	1	211140441	211148020	+	205	0.14711131155490875	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d005075	1	0.038644899889791605	0.038644899889791605	mCHG	gene	Zm00001d005075	2	157349606	157350700	+	487	0.09946851432323456	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d034336	1	-0.03828865222840451	0.03828865222840451	mCHG	promoter	Zm00001d034336	1	290154656	290159467	+	292	0.11290474981069565	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d026108	1	-0.03587873429134322	0.03587873429134322	mCG	promoter	Zm00001d026108	10	138637280	138638487	-	46	0.17612065374851227	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d026108	1	-0.03587634645892702	0.03587634645892702	mCG	cis	Zm00001d026108	10	138637280	138638487	-	122	0.17612065374851227	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d006173	1	-0.03555915710497541	0.03555915710497541	mCHG	promoter	Zm00001d006173	2	200528093	200529370	-	235	0.11666251718997955	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d040595	1	0.035130022548332675	0.035130022548332675	mCHG	promoter	Zm00001d040595	3	52236536	52237647	+	178	0.12097060680389404	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d006462	1	-0.03499396641392935	0.03499396641392935	mCHG	gene	Zm00001d006462	2	208892470	208895849	+	355	0.10692694038152695	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d020640	1	0.033345152599117266	0.033345152599117266	mCHH	gene	Zm00001d020640	7	125978833	125998277	+	325	0.005099446512758732	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d037580	1	-0.03312963675732426	0.03312963675732426	mCG	cis	Zm00001d037580	6	130371261	130381077	-	31	0.19054540991783142	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__cis__Zm00001d044016	1	-0.03307462451144617	0.03307462451144617	mCHG	cis	Zm00001d044016	3	216679147	216698259	-	71	0.14838534593582153	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d044016	1	-0.03307390167904426	0.03307390167904426	mCHG	gene	Zm00001d044016	3	216679147	216698259	-	23	0.14838534593582153	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d031253	1	-0.03286729969966436	0.03286729969966436	mCHG	gene	Zm00001d031253	1	183880314	183892062	-	200	0.11839067190885544	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d021142	1	-0.032734936245938845	0.032734936245938845	mCHH	gene	Zm00001d021142	7	143938849	143949787	+	155	0.008623387664556503	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d009732	1	-0.03266821532164571	0.03266821532164571	mCG	gene	Zm00001d009732	8	78413554	78415125	-	468	0.12533316016197205	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__cis__Zm00001d049992	1	-0.032597432452381586	0.032597432452381586	mCG	cis	Zm00001d049992	4	58236968	58238266	-	401	0.15923143923282623	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d049992	1	-0.03258963508767237	0.03258963508767237	mCG	promoter	Zm00001d049992	4	58236968	58238266	-	153	0.15923143923282623	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d049992	1	-0.03258851763673657	0.03258851763673657	mCG	gene	Zm00001d049992	4	58236968	58238266	-	101	0.15923143923282623	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d022621	1	-0.031280351613350375	0.031280351613350375	mCHH	gene	Zm00001d022621	7	181284971	181293922	-	302	0.005392879247665405	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d047900	1	0.031035584032505538	0.031035584032505538	mCG	gene	Zm00001d047900	9	144758484	144765002	-	497	0.12335541099309921	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d050487	1	-0.03097139074725984	0.03097139074725984	mCG	gene	Zm00001d050487	4	92644355	92646442	-	370	0.13249051570892334	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d050487	1	-0.030971235072016063	0.030971235072016063	mCG	promoter	Zm00001d050487	4	92644355	92646442	-	490	0.13249051570892334	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d009167	1	0.03000439020732706	0.03000439020732706	mCHH	gene	Zm00001d009167	8	40630094	40633047	+	288	0.005581408739089966	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d033219	1	0.029430647279947302	0.029430647279947302	mCHG	gene	Zm00001d033219	1	254711019	254712606	-	407	0.10346683859825134	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d033219	1	0.02942886189348237	0.02942886189348237	mCHG	promoter	Zm00001d033219	1	254711019	254712606	-	438	0.10346683859825134	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d051727	1	0.029026775704291984	0.029026775704291984	mCG	gene	Zm00001d051727	4	168189446	168190057	-	300	0.13838495314121246	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d051728	1	0.02902662558655306	0.02902662558655306	mCG	promoter	Zm00001d051728	4	168191065	168193081	+	415	0.13838495314121246	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__gene__Zm00001d051998	1	0.028321755740691856	0.028321755740691856	mCHH	gene	Zm00001d051998	4	176207227	176221261	+	261	0.005977352149784565	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d004674	1	-0.028013961385943368	0.028013961385943368	mCHG	gene	Zm00001d004674	2	129625308	129627179	+	472	0.10057170689105988	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d049641	1	0.027656459299704887	0.027656459299704887	mCG	promoter	Zm00001d049641	4	38551544	38555126	-	53	0.1755785048007965	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d048338	1	0.02756553618168685	0.02756553618168685	mCHG	gene	Zm00001d048338	9	154675604	154690065	-	340	0.10785843431949615	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d037230	1	-0.027410732585529087	0.027410732585529087	mCHH	cis	Zm00001d037230	6	116986662	116987139	-	391	0.025008242577314377	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d006180	1	0.026494280979779627	0.026494280979779627	mCHH	promoter	Zm00001d006180	2	200830545	200833132	-	217	0.021005943417549133	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d030228	1	0.025876463078566156	0.025876463078566156	mCG	promoter	Zm00001d030228	1	114468826	114469290	-	188	0.15618407726287842	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d030228	1	0.02587589266105221	0.02587589266105221	mCG	gene	Zm00001d030228	1	114468826	114469290	-	120	0.15618407726287842	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d020187	1	0.025513132230163854	0.025513132230163854	mCG	gene	Zm00001d020187	7	98540988	98545495	+	222	0.14538945257663727	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__cis__Zm00001d047540	1	-0.024980051169367808	0.024980051169367808	mCHH	cis	Zm00001d047540	9	134441983	134470690	-	428	0.023976488038897514	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d047540	1	-0.024976538583714892	0.024976538583714892	mCHH	promoter	Zm00001d047540	9	134441983	134470690	-	178	0.023976488038897514	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d036799	1	-0.02367445960460594	0.02367445960460594	mCHG	gene	Zm00001d036799	6	101248218	101249481	-	436	0.10224110633134842	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d002993	1	-0.023306751051235156	0.023306751051235156	mCG	promoter	Zm00001d002993	2	28976470	28977417	-	327	0.14434505999088287	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d002994	1	-0.023306418879017403	0.023306418879017403	mCG	promoter	Zm00001d002994	2	28978912	28980472	+	328	0.14434505999088287	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHH__promoter__Zm00001d049718	1	0.02252088164007931	0.02252088164007931	mCHH	promoter	Zm00001d049718	4	41325126	41329646	-	327	0.015268937684595585	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d042609	1	-0.022427902443943694	0.022427902443943694	mCHG	promoter	Zm00001d042609	3	173458717	173460818	+	304	0.11186502873897552	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__gene__Zm00001d031404	1	-0.022159940650031854	0.022159940650031854	mCG	gene	Zm00001d031404	1	189203216	189203629	-	214	0.14655742049217224	0.0
agri_aa_oil__Oil_C16_1	methwin__mCG__promoter__Zm00001d031404	1	-0.02215868936484698	0.02215868936484698	mCG	promoter	Zm00001d031404	1	189203216	189203629	-	299	0.14655742049217224	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d021085	1	-0.02186710670290859	0.02186710670290859	mCHG	gene	Zm00001d021085	7	142427917	142438706	+	384	0.10464227199554443	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__promoter__Zm00001d021082	1	-0.021774408083081988	0.021774408083081988	mCHG	promoter	Zm00001d021082	7	142420831	142427998	-	411	0.10464227199554443	0.0
agri_aa_oil__Oil_C16_1	methwin__mCHG__gene__Zm00001d021084	1	-0.02165265461258516	0.02165265461258516	mCHG	gene	Zm00001d021084	7	142427906	142438706	+	386	0.10464227199554443	0.0
